gen;original_env_id;genome_id;env0_fit;env1_fit;env2_fit;env3_fit;env4_fit;env5_fit;env6_fit
5; 0; 43; 2.9489; 0.0156; 0.0156; 0.0156; 0.0156; -0.8932; 0.0156
10; 0; 43; 2.9489; 0.0156; 0.0156; 0.0156; 0.0156; -0.8932; 0.0156
15; 0; 43; 2.9489; 0.0156; 0.0156; 0.0156; 0.0156; -0.8932; 0.0156
20; 0; 43; 2.9489; 0.0156; 0.0156; 0.0156; 0.0156; -0.8932; 0.0156
25; 0; 931; 4.2055; 0.5904; 0.2627; 0.1268; 0.5904; 0.2538; 0.1039
30; 0; 931; 4.2055; 0.5904; 0.2627; 0.1268; 0.5904; 0.2538; 0.1039
35; 0; 931; 4.2055; 0.5904; 0.2627; 0.1268; 0.5904; 0.2538; 0.1039
40; 0; 931; 4.2055; 0.5904; 0.2627; 0.1268; 0.5904; 0.2538; 0.1039
45; 0; 931; 4.2055; 0.5904; 0.2627; 0.1268; 0.5904; 0.2538; 0.1039
45; 3; 46; 2.3503; 1.1436; 0.6255; -0.0903; 1.234; 0.3405; 0.2794
45; 2; 435; 1.913; 0.6742; 0.4989; 0.1421; 0.6742; -0.0631; 0.3662
45; 20; 435; 1.913; 0.6742; 0.4989; 0.1421; 0.6742; -0.0631; 0.3662
50; 0; 931; 4.2055; 0.5904; 0.2627; 0.1268; 0.5904; 0.2538; 0.1039
50; 3; 241; -4.7129; -0.031; -0.927; -1.5927; -0.031; -1.1123; 2.169
50; 2; 422; -0.1509; 0.7131; 0.2555; 0.1159; 0.7131; -0.0571; 0.1979
50; 20; 253; 1.2373; 0.4479; 1.089; -4.677; 0.4479; -1.2324; -1.3556
55; 0; 931; 4.2055; 0.5904; 0.2627; 0.1268; 0.5904; 0.2538; 0.1039
55; 3; 241; -4.7129; -0.031; -0.927; -1.5927; -0.031; -1.1123; 2.169
55; 2; 422; -0.1509; 0.7131; 0.2555; 0.1159; 0.7131; -0.0571; 0.1979
55; 20; 511; 1.426; 3.3138; -2.1961; -0.8926; 2.8395; -2.3654; 0.3812
60; 0; 931; 4.0635; -0.0746; -1.1748; -1.8504; 2.9385; -1.2212; -1.5367
60; 3; 241; -4.7129; -0.031; -0.927; -1.5927; -0.031; -1.1123; 2.169
60; 2; 422; 2.6162; 0.8126; 0.711; 0.089; 0.8126; 0.1344; 0.2993
60; 20; 511; 1.426; 3.3138; -2.1961; -0.8926; 2.8395; -2.3654; 0.3812
65; 0; 931; 4.0635; -0.0746; -1.1748; -1.8504; 2.9385; -1.2212; -1.5367
65; 3; 241; -4.7129; -0.031; -0.927; -1.5927; -0.031; -1.1123; 2.169
65; 2; 422; 2.6162; 0.8126; 0.711; 0.089; 0.8126; 0.1344; 0.2993
65; 20; 878; 1.5294; 1.3479; -2.1238; 3.0611; 1.2096; -0.7884; 0.1813
70; 0; 931; 4.0685; 0.8972; -0.9767; -0.1032; -1.1378; -0.1165; 0.9154
70; 3; 241; 0.6074; 1.1727; -1.5559; -1.537; 1.4887; -0.5953; 0.3013
70; 2; 931; 2.6162; 0.8126; 0.711; 0.089; 0.8126; 0.1344; 0.2993
70; 20; 1133; 1.5294; 1.3479; -2.1238; 3.0611; 1.2096; -0.7884; 0.1813
75; 0; 931; 4.0685; 0.8972; -0.9767; -0.1032; -1.1378; -0.1165; 0.9154
75; 3; 241; 0.6074; 1.1727; -1.5559; -1.537; 1.4887; -0.5953; 0.3013
75; 2; 931; 2.6162; 0.8126; 0.711; 0.089; 0.8126; 0.1344; 0.2993
75; 20; 1133; -1.7562; 0.9019; -1.1036; -3.2338; 1.3243; -0.0155; -2.1622
80; 0; 3366; 4.3217; 7.4551; -3.2251; 2.0144; 1.7179; -1.5849; -2.1516
80; 3; 1751; 1.4212; -0.747; 0.469; -3.6824; -0.4291; -0.1851; -3.0109
80; 2; 931; -3.8108; 0.9278; 0.3605; 0.2331; 0.3709; 0.4808; -0.0423
80; 20; 1619; 7.456; -0.7906; 3.0816; -2.6688; 3.7949; -2.202; 0.1351
85; 0; 3703; 7.4599; -0.9094; 3.6856; -4.876; 0.7563; 7.4705; -1.1728
85; 3; 1751; 1.4212; -0.747; 0.469; -3.6824; -0.4291; -0.1851; -3.0109
85; 2; 931; -3.8108; 0.9278; 0.3605; 0.2331; 0.3709; 0.4808; -0.0423
85; 20; 1619; 7.456; -0.7906; 3.0816; -2.6688; 3.7949; -2.202; 0.1351
90; 0; 3703; 7.4599; -0.9094; 3.6856; -4.876; 0.7563; 7.4705; -1.1728
90; 3; 1719; 1.4212; -0.747; 0.469; -3.6824; -0.4291; -0.1851; -3.0109
90; 2; 931; -3.8108; 0.9278; 0.3605; 0.2331; 0.3709; 0.4808; -0.0423
90; 20; 1619; 4.3552; -1.5848; 0.05; -0.7252; 0.5579; 0.135; -2.115
90; 25; 971; 0.6074; 1.1727; -1.5559; -1.537; 1.4887; -0.5953; 0.3013
90; 34; 3703; 7.4599; -0.9094; 3.6856; -4.876; 0.7563; 7.4705; -1.1728
90; 23; 3703; 7.4599; -0.9094; 3.6856; -4.876; 0.7563; 7.4705; -1.1728
95; 0; 4295; 7.4608; -0.7312; -0.1353; -0.0536; 3.6919; 1.1271; -0.7282
95; 3; 1719; 1.4212; -0.747; 0.469; -3.6824; -0.4291; -0.1851; -3.0109
95; 2; 931; -3.8108; 0.9278; 0.3605; 0.2331; 0.3709; 0.4808; -0.0423
95; 20; 1619; 4.3552; -1.5848; 0.05; -0.7252; 0.5579; 0.135; -2.115
95; 25; 196; 3.7839; -0.1073; -0.819; 2.4078; 1.9853; -3.0405; 7.4599
95; 34; 78; 2.5895; -1.1121; 0.6446; 2.3621; 3.6165; 0.1326; -1.165
95; 23; 288; 0.1952; 2.048; -2.6877; 0.0178; 2.3051; -0.8617; 0.866
100; 0; 4295; 7.4608; -0.7312; -0.1353; -0.0536; 3.6919; 1.1271; -0.7282
100; 3; 4295; 7.4608; -0.7312; -0.1353; -0.0536; 3.6919; 1.1271; -0.7282
100; 2; 1619; 4.3552; -1.5848; 0.05; -0.7252; 0.5579; 0.135; -2.115
100; 20; 1619; 4.3552; -1.5848; 0.05; -0.7252; 0.5579; 0.135; -2.115
100; 25; 4295; 4.3217; 7.4551; -3.2251; 2.0144; 1.7179; -1.5849; -2.1516
100; 34; 78; 2.5895; -1.1121; 0.6446; 2.3621; 3.6165; 0.1326; -1.165
100; 23; 1619; 4.3552; -1.5848; 0.05; -0.7252; 0.5579; 0.135; -2.115
105; 0; 4295; 7.4608; -0.7312; -0.1353; -0.0536; 3.6919; 1.1271; -0.7282
105; 3; 5021; 0.3178; -4.9854; 1.8363; -2.4789; -2.4024; -5.107; -0.1136
105; 2; 1619; 4.3552; -1.5848; 0.05; -0.7252; 0.5579; 0.135; -2.115
105; 20; 1619; 4.3552; -1.5848; 0.05; -0.7252; 0.5579; 0.135; -2.115
105; 25; 4295; 4.3217; 7.4551; -3.2251; 2.0144; 1.7179; -1.5849; -2.1516
105; 34; 78; 2.5895; -1.1121; 0.6446; 2.3621; 3.6165; 0.1326; -1.165
105; 23; 1619; 4.3552; -1.5848; 0.05; -0.7252; 0.5579; 0.135; -2.115
110; 0; 4295; 7.46; 0.5614; -1.8046; 0.0493; 1.1711; -1.3849; -0.6825
110; 3; 5021; 4.7247; 4.1314; -0.9239; 1.1781; 2.263; -0.8773; -0.0506
110; 2; 1619; 4.3552; -1.5848; 0.05; -0.7252; 0.5579; 0.135; -2.115
110; 20; 1619; 4.3552; -1.5848; 0.05; -0.7252; 0.5579; 0.135; -2.115
110; 25; 4295; 4.3217; 7.4551; -3.2251; 2.0144; 1.7179; -1.5849; -2.1516
110; 34; 993; 1.6641; 0.1015; -1.2985; -3.1655; 0.1015; -2.0382; 3.6036
110; 23; 1619; 4.3552; -1.5848; 0.05; -0.7252; 0.5579; 0.135; -2.115
115; 0; 4295; 7.46; 0.5614; -1.8046; 0.0493; 1.1711; -1.3849; -0.6825
115; 3; 5021; 4.7247; 4.1314; -0.9239; 1.1781; 2.263; -0.8773; -0.0506
115; 2; 1619; 4.3552; -1.5848; 0.05; -0.7252; 0.5579; 0.135; -2.115
115; 20; 1619; 4.3552; -1.5848; 0.05; -0.7252; 0.5579; 0.135; -2.115
115; 25; 4295; 4.3217; 7.4551; -3.2251; 2.0144; 1.7179; -1.5849; -2.1516
115; 34; 993; 1.6641; 0.1015; -1.2985; -3.1655; 0.1015; -2.0382; 3.6036
115; 23; 1619; 4.3552; -1.5848; 0.05; -0.7252; 0.5579; 0.135; -2.115
120; 0; 4295; 7.4606; 4.8365; -1.221; 0.0322; 2.2918; -3.3005; 2.4288
120; 3; 5021; 4.7247; 4.1314; -0.9239; 1.1781; 2.263; -0.8773; -0.0506
120; 2; 1619; 4.3552; -1.5848; 0.05; -0.7252; 0.5579; 0.135; -2.115
120; 20; 1619; 4.3552; -1.5848; 0.05; -0.7252; 0.5579; 0.135; -2.115
120; 25; 4295; 4.3217; 7.4551; -3.2251; 2.0144; 1.7179; -1.5849; -2.1516
120; 34; 993; 1.6641; 0.1015; -1.2985; -3.1655; 0.1015; -2.0382; 3.6036
120; 23; 1619; 4.6178; 0.5537; -0.4716; -1.8054; 2.1086; -0.1251; -0.0812
125; 0; 5908; 7.4614; -1.9726; 0.4879; -0.0949; 3.5402; -0.0767; 1.8024
125; 3; 5021; 4.7247; 4.1314; -0.9239; 1.1781; 2.263; -0.8773; -0.0506
125; 2; 1619; 4.3552; -1.5848; 0.05; -0.7252; 0.5579; 0.135; -2.115
125; 20; 1619; 4.3552; -1.5848; 0.05; -0.7252; 0.5579; 0.135; -2.115
125; 25; 4295; 4.3217; 7.4551; -3.2251; 2.0144; 1.7179; -1.5849; -2.1516
125; 34; 1912; -5.5259; -0.8441; -1.1349; -2.6056; 7.4619; -4.7002; -1.9562
125; 23; 1619; 4.6178; 0.5537; -0.4716; -1.8054; 2.1086; -0.1251; -0.0812
130; 0; 6333; 7.4641; 1.1424; 0.6385; 3.0584; 1.1627; 0.2484; 1.9038
130; 3; 5021; 4.7247; 4.1314; -0.9239; 1.1781; 2.263; -0.8773; -0.0506
130; 2; 4441; 7.4566; 2.3505; -0.0758; 0.0925; 2.326; 0.2484; 0.3016
130; 20; 4451; 7.4522; 0.6777; 0.0767; -1.5785; 2.2077; 2.1103; 2.3227
130; 25; 4295; 4.3217; 7.4551; -3.2251; 2.0144; 1.7179; -1.5849; -2.1516
130; 34; 1912; -5.5259; -0.8441; -1.1349; -2.6056; 7.4619; -4.7002; -1.9562
130; 23; 1619; 2.0069; 0.89; 0.4226; 0.0428; 1.3265; 0.7377; -0.9135
135; 0; 6333; 7.4641; 1.1424; 0.6385; 3.0584; 1.1627; 0.2484; 1.9038
135; 3; 5021; 7.4542; 0.9628; 7.4616; -0.3542; 2.3425; 0.2338; -1.2583
135; 2; 4441; 7.4542; 2.6313; 1.8903; -0.068; 2.1165; 0.1118; -1.5132
135; 20; 4451; 7.4561; 2.0479; -0.005; -0.1425; 2.591; -4.1109; -2.7507
135; 25; 6640; 0.8839; 3.7442; 0.4403; 3.058; -1.8386; -2.1293; 1.5825
135; 34; 2513; 1.0531; -1.3762; -1.0668; -2.4981; 0.0644; 2.0106; 7.454
135; 23; 1619; 0.5508; 0.5145; 0.363; 0.3235; -0.2256; -3.2181; 0.0477
135; 51; 5325; 1.1587; 1.3148; -1.5731; -1.8961; 5.0067; -2.8099; -1.6781
135; 43; 6677; 2.5569; 1.1903; 2.4324; -1.3527; -0.0505; -3.0562; -1.8313
135; 53; 6642; 7.4511; 2.7271; 0.6233; -2.8028; 4.0974; 0.121; -0.7598
140; 0; 6333; 7.4609; 2.3936; -0.78; 0.0212; 3.7983; -1.5107; 0.7943
140; 3; 5021; 0.9639; -1.3514; 2.5327; -1.3051; 2.2375; 0.2544; 0.0009
140; 2; 4441; 7.4583; 3.6902; 0.0673; -1.0279; 3.288; 0.2484; 0.0081
140; 20; 4451; 0.4441; -0.0445; -0.4312; -3.9776; 1.065; 0.1702; -1.2494
140; 25; 6640; 0.9539; 0.7925; 0.5197; 1.5112; 4.9994; 0.1328; 0.1239
140; 34; 2513; -5.5259; -0.8441; -1.1349; -2.6056; 7.4619; -4.7002; -1.9562
140; 23; 1619; 0.5508; 0.5145; 0.363; 0.3235; -0.2256; -3.2181; 0.0477
140; 51; 100; 1.1587; 1.3148; -1.5731; -1.8961; 5.0067; -2.8099; -1.6781
140; 43; 78; 2.5569; 1.1903; 2.4324; -1.3527; -0.0505; -3.0562; -1.8313
140; 53; 206; 5.0463; -1.8228; -0.8411; 2.3655; 1.258; -0.0217; 0.1003
145; 0; 6333; 7.4626; -1.4992; 0.3977; -3.7843; 2.1224; 0.2474; 1.821
145; 3; 5021; 0.9639; -1.3514; 2.5327; -1.3051; 2.2375; 0.2544; 0.0009
145; 2; 4441; 7.4583; 3.6902; 0.0673; -1.0279; 3.288; 0.2484; 0.0081
145; 20; 4451; 0.4441; -0.0445; -0.4312; -3.9776; 1.065; 0.1702; -1.2494
145; 25; 6640; 0.9539; 0.7925; 0.5197; 1.5112; 4.9994; 0.1328; 0.1239
145; 34; 2513; -5.5259; -0.8441; -1.1349; -2.6056; 7.4619; -4.7002; -1.9562
145; 23; 1619; 0.5508; 0.5145; 0.363; 0.3235; -0.2256; -3.2181; 0.0477
145; 51; 100; -0.192; 0.878; 0.1073; -2.1467; 0.878; -0.0105; 1.1305
145; 43; 78; 2.5569; 1.1903; 2.4324; -1.3527; -0.0505; -3.0562; -1.8313
145; 53; 206; 5.0463; -1.8228; -0.8411; 2.3655; 1.258; -0.0217; 0.1003
150; 0; 6333; 7.4626; -1.4992; 0.3977; -3.7843; 2.1224; 0.2474; 1.821
150; 3; 5021; 0.9639; -1.3514; 2.5327; -1.3051; 2.2375; 0.2544; 0.0009
150; 2; 5546; 7.4572; -0.8918; 2.4212; 0.0508; 3.9102; -0.0396; 0.1747
150; 20; 4451; 0.4441; -0.0445; -0.4312; -3.9776; 1.065; 0.1702; -1.2494
150; 25; 6640; 0.9539; 0.7925; 0.5197; 1.5112; 4.9994; 0.1328; 0.1239
150; 34; 2513; -5.5259; -0.8441; -1.1349; -2.6056; 7.4619; -4.7002; -1.9562
150; 23; 1619; 0.0556; 0.2915; 0.0682; 1.3343; 1.2099; -2.2097; -0.8572
150; 51; 100; -0.192; 0.878; 0.1073; -2.1467; 0.878; -0.0105; 1.1305
150; 43; 78; 2.5569; 1.1903; 2.4324; -1.3527; -0.0505; -3.0562; -1.8313
150; 53; 731; 1.5536; 0.8802; -1.3849; -1.569; 2.0814; -2.7401; -4.2676
155; 0; 6333; 7.4626; -1.4992; 0.3977; -3.7843; 2.1224; 0.2474; 1.821
155; 3; 5021; 0.9639; -1.3514; 2.5327; -1.3051; 2.2375; 0.2544; 0.0009
155; 2; 5546; 7.4572; -0.8918; 2.4212; 0.0508; 3.9102; -0.0396; 0.1747
155; 20; 4451; 0.4441; -0.0445; -0.4312; -3.9776; 1.065; 0.1702; -1.2494
155; 25; 6640; 0.9539; 0.7925; 0.5197; 1.5112; 4.9994; 0.1328; 0.1239
155; 34; 3644; 3.2032; -0.3777; 0.1125; -2.6543; 0.1777; -4.0573; -3.5758
155; 23; 1619; 0.988; -0.5902; -0.8873; -4.2051; -0.5902; -2.2824; 2.567
155; 51; 100; -0.192; 0.878; 0.1073; -2.1467; 0.878; -0.0105; 1.1305
155; 43; 78; 0.3545; 1.0247; 0.2537; -2.7303; -0.942; -2.5976; 0.202
155; 53; 1060; 7.4502; 0.969; 0.4255; -2.3662; 3.6703; -2.9898; 1.89
160; 0; 6333; 7.4626; -1.4992; 0.3977; -3.7843; 2.1224; 0.2474; 1.821
160; 3; 5021; 7.4501; 2.529; 1.9431; 0.0607; 2.368; -0.004; 0.2722
160; 2; 5546; 7.4572; -0.8918; 2.4212; 0.0508; 3.9102; -0.0396; 0.1747
160; 20; 4451; 2.25; 2.0788; 1.5416; -1.4466; 7.4552; -1.8023; 4.6433
160; 25; 6640; 1.1587; 1.3148; -1.5731; -1.8961; 5.0067; -2.8099; -1.6781
160; 34; 3644; -5.5259; -0.8441; -1.1349; -2.6056; 7.4619; -4.7002; -1.9562
160; 23; 1619; 0.0556; 0.2915; 0.0682; 1.3343; 1.2099; -2.2097; -0.8572
160; 51; 100; -0.192; 0.878; 0.1073; -2.1467; 0.878; -0.0105; 1.1305
160; 43; 78; 0.3545; 1.0247; 0.2537; -2.7303; -0.942; -2.5976; 0.202
160; 53; 1060; 7.4566; 1.3116; 2.8327; -1.2322; 3.6383; 0.0848; 0.19
165; 0; 6333; 7.4626; -1.4992; 0.3977; -3.7843; 2.1224; 0.2474; 1.821
165; 3; 5021; 7.4501; 2.529; 1.9431; 0.0607; 2.368; -0.004; 0.2722
165; 2; 5546; 7.4572; -0.8918; 2.4212; 0.0508; 3.9102; -0.0396; 0.1747
165; 20; 4451; 3.8392; 3.7163; -0.7842; 0.0125; 4.3099; -0.1083; -1.3709
165; 25; 6640; 1.1587; 1.3148; -1.5731; -1.8961; 5.0067; -2.8099; -1.6781
165; 34; 3644; -5.5259; -0.8441; -1.1349; -2.6056; 7.4619; -4.7002; -1.9562
165; 23; 1619; 0.145; 1.6811; 0.5608; 1.2965; 2.7865; 1.7959; 2.3803
165; 51; 100; 4.4125; -0.4663; -1.8247; -3.527; 3.6234; -3.4339; -1.6092
165; 43; 78; 0.3545; 1.0247; 0.2537; -2.7303; -0.942; -2.5976; 0.202
165; 53; 1060; 7.4566; 1.3116; 2.8327; -1.2322; 3.6383; 0.0848; 0.19
170; 0; 6333; 7.4626; -1.4992; 0.3977; -3.7843; 2.1224; 0.2474; 1.821
170; 3; 5021; 4.5825; -0.0405; 0.5736; -0.0387; 2.1731; -3.9848; 0.3331
170; 2; 5546; 7.4572; -0.8918; 2.4212; 0.0508; 3.9102; -0.0396; 0.1747
170; 20; 4451; 7.4551; -2.8845; 2.0701; 0.941; -0.9166; 0.1647; 0.1474
170; 25; 6640; 1.6548; 0.8992; 2.0789; -2.1817; 3.3723; -1.7627; -0.7832
170; 34; 3644; 2.5895; -1.1121; 0.6446; 2.3621; 3.6165; 0.1326; -1.165
170; 23; 1619; 0.145; 1.6811; 0.5608; 1.2965; 2.7865; 1.7959; 2.3803
170; 51; 1972; 1.4215; -2.8693; -1.0066; -2.857; -3.8274; -1.5587; -2.5569
170; 43; 78; 0.3545; 1.0247; 0.2537; -2.7303; -0.942; -2.5976; 0.202
170; 53; 2097; 7.4513; 3.7392; 2.1247; 5.3989; 1.2579; -1.3219; -0.0354
175; 0; 6333; 7.4626; -1.4992; 0.3977; -3.7843; 2.1224; 0.2474; 1.821
175; 3; 5021; 4.5825; -0.0405; 0.5736; -0.0387; 2.1731; -3.9848; 0.3331
175; 2; 5546; 7.4572; -0.8918; 2.4212; 0.0508; 3.9102; -0.0396; 0.1747
175; 20; 7217; -0.6648; 4.1655; 1.9863; 3.7738; 3.684; 0.2114; 3.22
175; 25; 6640; 1.6548; 0.8992; 2.0789; -2.1817; 3.3723; -1.7627; -0.7832
175; 34; 3644; 2.5895; -1.1121; 0.6446; 2.3621; 3.6165; 0.1326; -1.165
175; 23; 1619; 2.8229; 1.0783; 1.176; 2.4122; 1.2941; 2.1057; -1.9745
175; 51; 1972; 1.4215; -2.8693; -1.0066; -2.857; -3.8274; -1.5587; -2.5569
175; 43; 78; 0.3545; 1.0247; 0.2537; -2.7303; -0.942; -2.5976; 0.202
175; 53; 2097; 7.4513; 3.7392; 2.1247; 5.3989; 1.2579; -1.3219; -0.0354
180; 0; 6333; 7.4626; -1.4992; 0.3977; -3.7843; 2.1224; 0.2474; 1.821
180; 3; 5021; 4.5825; -0.0405; 0.5736; -0.0387; 2.1731; -3.9848; 0.3331
180; 2; 5546; 7.4502; -0.8571; -1.7572; -1.8465; 0.373; 0.0174; 0.1081
180; 20; 7217; -0.9555; 0.3181; 1.7461; 0.9897; 2.7954; 2.6751; 2.7036
180; 25; 6640; 1.6548; 0.8992; 2.0789; -2.1817; 3.3723; -1.7627; -0.7832
180; 34; 3644; 2.5895; -1.1121; 0.6446; 2.3621; 3.6165; 0.1326; -1.165
180; 23; 1619; 2.8229; 1.0783; 1.176; 2.4122; 1.2941; 2.1057; -1.9745
180; 51; 1972; 4.4125; -0.4663; -1.8247; -3.527; 3.6234; -3.4339; -1.6092
180; 43; 78; 1.1324; 1.1399; 0.082; -2.3941; 1.2053; -1.9428; -4.6699
180; 53; 2097; 7.4513; 3.7392; 2.1247; 5.3989; 1.2579; -1.3219; -0.0354
180; 77; 1714; 4.4125; -0.4663; -1.8247; -3.527; 3.6234; -3.4339; -1.6092
180; 73; 924; 1.1324; 1.1399; 0.082; -2.3941; 1.2053; -1.9428; -4.6699
180; 78; 5192; 0.5947; 1.1964; 1.1901; 1.1964; 1.1964; 0.001; 1.1895
185; 0; 6333; 7.4626; -1.4992; 0.3977; -3.7843; 2.1224; 0.2474; 1.821
185; 3; 9726; 0.1616; 1.0687; 0.4729; 0.9616; 1.0687; -0.5019; 1.7864
185; 2; 5546; 7.4502; -0.8571; -1.7572; -1.8465; 0.373; 0.0174; 0.1081
185; 20; 7217; -0.9555; 0.3181; 1.7461; 0.9897; 2.7954; 2.6751; 2.7036
185; 25; 6640; 0.7358; 0.9178; 0.4738; -2.7193; 4.405; -3.722; 1.7377
185; 34; 3644; 2.5895; -1.1121; 0.6446; 2.3621; 3.6165; 0.1326; -1.165
185; 23; 1619; 2.8229; 1.0783; 1.176; 2.4122; 1.2941; 2.1057; -1.9745
185; 51; 1972; 4.4125; -0.4663; -1.8247; -3.527; 3.6234; -3.4339; -1.6092
185; 43; 78; 1.1324; 1.1399; 0.082; -2.3941; 1.2053; -1.9428; -4.6699
185; 53; 2097; 7.4513; 3.7392; 2.1247; 5.3989; 1.2579; -1.3219; -0.0354
185; 77; 1714; 4.4125; -0.4663; -1.8247; -3.527; 3.6234; -3.4339; -1.6092
185; 73; 924; 1.1324; 1.1399; 0.082; -2.3941; 1.2053; -1.9428; -4.6699
185; 78; 5192; 0.5947; 1.1964; 1.1901; 1.1964; 1.1964; 0.001; 1.1895
190; 0; 9740; 1.5545; 0.1627; -1.0729; -2.4911; 5.3559; -2.228; -3.1399
190; 3; 9726; 7.4553; -0.5472; 2.1382; -0.1244; 1.2249; -0.0773; 0.117
190; 2; 5546; 7.453; 2.7776; 2.0427; -0.1388; 3.6814; -0.2292; -2.9744
190; 20; 7217; 5.2995; 2.2131; 1.9837; -0.8115; 2.0389; -0.0046; 2.3457
190; 25; 6640; 0.7358; 0.9178; 0.4738; -2.7193; 4.405; -3.722; 1.7377
190; 34; 3644; 2.5895; -1.1121; 0.6446; 2.3621; 3.6165; 0.1326; -1.165
190; 23; 1619; 2.8229; 1.0783; 1.176; 2.4122; 1.2941; 2.1057; -1.9745
190; 51; 1972; -3.3101; 1.6911; 0.5521; 0.0628; 2.1234; 0.261; 0.3154
190; 43; 78; 1.1324; 1.1399; 0.082; -2.3941; 1.2053; -1.9428; -4.6699
190; 53; 2097; 7.4513; 3.7392; 2.1247; 5.3989; 1.2579; -1.3219; -0.0354
190; 77; 1714; 0.2675; 1.4661; -0.0561; -3.226; 1.4661; -1.2134; 0.3466
190; 73; 924; 1.1324; 1.1399; 0.082; -2.3941; 1.2053; -1.9428; -4.6699
190; 78; 395; 0.5947; 1.1964; 1.1901; 1.1964; 1.1964; 0.001; 1.1895
195; 0; 9740; 1.7205; 0.0241; 0.0241; 0.0241; 0.0241; 0.0453; 0.0241
195; 3; 9726; 7.4553; -0.5472; 2.1382; -0.1244; 1.2249; -0.0773; 0.117
195; 2; 5546; 7.453; 2.7776; 2.0427; -0.1388; 3.6814; -0.2292; -2.9744
195; 20; 7217; 5.2995; 2.2131; 1.9837; -0.8115; 2.0389; -0.0046; 2.3457
195; 25; 6640; 2.5125; 4.4653; 0.6306; 0.6611; 3.5617; 0.2218; 1.5376
195; 34; 3644; 2.5895; -1.1121; 0.6446; 2.3621; 3.6165; 0.1326; -1.165
195; 23; 1619; 2.8229; 1.0783; 1.176; 2.4122; 1.2941; 2.1057; -1.9745
195; 51; 1972; -3.3101; 1.6911; 0.5521; 0.0628; 2.1234; 0.261; 0.3154
195; 43; 78; 0.6373; -1.1102; -2.1775; -1.623; 3.6011; 0.2386; 0.1328
195; 53; 2097; 7.4513; 3.7392; 2.1247; 5.3989; 1.2579; -1.3219; -0.0354
195; 77; 1714; 0.2675; 1.4661; -0.0561; -3.226; 1.4661; -1.2134; 0.3466
195; 73; 707; 3.1516; -2.3536; 1.9582; -1.6661; -0.0948; -1.4651; -2.1918
195; 78; 395; 0.5947; 1.1964; 1.1901; 1.1964; 1.1964; 0.001; 1.1895
200; 0; 5546; 7.4621; 1.1575; 0.4435; 3.0911; 1.3765; 0.2087; 0.8728
200; 3; 8913; 2.8867; 3.7706; 2.2151; 2.3953; 2.2141; 3.5589; 3.3059
200; 2; 5546; 7.4502; -0.8571; -1.7572; -1.8465; 0.373; 0.0174; 0.1081
200; 20; 707; 3.1516; -2.3536; 1.9582; -1.6661; -0.0948; -1.4651; -2.1918
200; 25; 1170; 0.8371; 0.0635; 0.569; 0.3249; 1.9599; 0.2398; 7.4697
200; 34; 5546; -0.283; 1.2011; 0.531; -0.0673; 3.7943; -1.6527; 0.1629
200; 23; 707; 3.1516; -2.3536; 1.9582; -1.6661; -0.0948; -1.4651; -2.1918
200; 51; 8984; 3.4209; 3.6151; 3.0998; 2.4708; 4.3835; 0.4387; 3.4389
200; 43; 5546; 7.4502; -0.8571; -1.7572; -1.8465; 0.373; 0.0174; 0.1081
200; 53; 707; 3.1516; -2.3536; 1.9582; -1.6661; -0.0948; -1.4651; -2.1918
200; 77; 8913; -0.5359; -0.9143; 0.5546; -1.7497; -0.9143; -1.5402; -0.3757
200; 73; 5546; 7.4502; -0.8571; -1.7572; -1.8465; 0.373; 0.0174; 0.1081
200; 78; 5546; 1.4643; 0.2821; -1.8421; 4.0478; 0.2821; -2.3615; 2.6443
